nf,entropy,la,ld,lt,fix,pd,npt,exp,bug
3,1.25735064548368,0.110539845758355,0.115681233933162,389,0,2,0.419116881827895,17,0
1,0.0,0.0029850746268656,0.0029850746268656,335,0,1,0.0,9,0
2,0.503258334775646,0.0048216007714561,0.0038572806171649,1037,1,2,0.251629167387823,16,0
3,0.783613882124629,0.207964601769911,0.0176991150442478,226,0,2,0.261204627374876,15,0
2,0.208180945557171,0.306532663316583,0.0,199,0,1,0.104090472778586,14,0
2,0.721928094887362,0.195266272189349,0.0118343195266272,169,0,1,0.360964047443681,10,0
1,0.0,0.0006127450980392,0.0006127450980392,1632,0,0,0.0,0,0
1,0.0,0.991150442477876,0.0,113,0,1,0.0,8,0
2,1.0,0.0011848341232227,0.0,1688,0,1,0.5,4,0
4,2.0,0.0019487750556792,0.0002783964365256,3592,1,3,0.5,3,0
2,0.684038435639042,0.0139082058414465,0.0013908205841446,719,0,1,0.342019217819521,9,0
1,0.0,0.0029239766081871,0.0029239766081871,342,1,1,0.0,9,1
3,0.322431170241019,0.0637651821862348,0.0425101214574899,988,0,1,0.107477056747006,16,1
1,0.0,0.0006009615384615,0.0006009615384615,1664,0,0,0.0,0,0
1,0.0,0.0016306563391765,0.0012229922543823,2453,0,1,0.0,9,0
6,0.0,0.0,0.0,0,0,0,0.0,0,0
3,0.490044434429989,0.0585233072473631,0.0,2939,1,1,0.163348144809996,15,0
9,0.582393126675782,0.11270600744285,0.0143540669856459,1881,0,1,0.0647103474084202,5,0
1,0.0,0.0011799410029498,0.0011799410029498,1695,0,0,0.0,0,0
1,0.0,0.0008223684210526,0.0,1216,0,1,0.0,1,0
5,1.65222274886885,0.0197914449882954,0.012768674185997,4699,0,1,0.330444549773771,20,0
2,0.896038232534557,0.05,0.0071428571428571,280,0,1,0.448019116267279,16,0
1,0.0,0.0086206896551724,0.0086206896551724,232,0,1,0.0,9,0
2,0.130162790668259,0.139272271016311,0.0,797,0,1,0.0650813953341297,9,1
2,0.485460760745913,0.0135746606334842,0.0007541478129713,2652,0,2,0.242730380372957,18,0
5,1.61403740338966,0.435840707964602,0.0154867256637168,452,0,1,0.322807480677932,23,1
3,0.642169405086907,0.0064935064935064,0.24025974025974,308,0,1,0.214056468362302,4,1
1,0.0,0.0022935779816513,0.0022935779816513,436,0,1,0.0,8,0
1,0.0,0.0020855057351407,0.0020855057351407,959,0,0,0.0,0,0
1,0.0,0.0013297872340425,0.0013297872340425,752,0,1,0.0,8,0
2,0.165761028190058,0.256631708821715,0.222702035780382,1621,1,2,0.082880514095029,16,0
1,0.0,0.0991735537190083,0.0413223140495868,121,0,1,0.0,9,0
1,0.0,0.0796875,0.01875,640,0,1,0.0,4,0
29,4.75,0.0044780296669465,0.0044780296669465,7146,0,24,0.163793103448276,28,0
3,1.2987949406954,0.0176991150442478,0.0176991150442478,226,1,1,0.432931646898466,8,0
1,0.0,0.179611650485437,0.0533980582524272,206,0,1,0.0,9,0
1,0.0,0.008695652173913,0.008695652173913,115,1,1,0.0,9,0
1,0.0,0.0555555555555556,0.0061728395061728,162,0,1,0.0,8,0
2,0.94566030460064,0.0045408678102926,0.0010090817356205,1982,0,1,0.47283015230032,1,0
1,0.0,0.0294117647058824,0.0,68,1,1,0.0,4,0
1,0.0,0.0110935023771791,0.0063391442155309,631,0,1,0.0,9,0
1,0.0,0.018957345971564,0.0,211,1,1,0.0,1,0
1,0.0,0.0003143665513989,0.0003143665513989,3181,1,1,0.0,9,0
4,1.70106259075157,0.181102362204724,0.170603674540682,762,0,1,0.425265647687892,7,0
1,0.0,0.0064102564102564,0.0,312,0,1,0.0,1,0
1,0.0,0.0012254901960784,0.0073529411764705,816,0,1,0.0,9,0
2,0.345117314944953,0.0655430711610487,0.050561797752809,534,1,1,0.172558657472477,9,0
1,0.0,0.0067567567567567,0.0067567567567567,296,1,1,0.0,9,0
2,0.985228136034252,0.0289389067524116,0.0160771704180064,311,0,1,0.492614068017126,9,0
2,0.0,0.0,0.0,1,0,1,0.0,5,0
1,0.0,0.0170876671619614,0.0178306092124814,1346,0,1,0.0,8,0
1,0.0,0.189189189189189,0.189189189189189,111,0,1,0.0,9,0
1,0.0,0.014336917562724,0.010752688172043,279,0,1,0.0,9,0
1,0.0,0.0202702702702703,0.0135135135135135,148,0,1,0.0,8,0
2,0.213026057292825,0.130616509926855,0.0240334378265413,957,1,1,0.106513028646412,18,0
2,0.91829583405449,0.007908611599297,0.0026362038664323,1138,0,1,0.459147917027245,4,0
1,0.0,0.0089285714285714,0.0,112,0,1,0.0,9,0
3,1.58496250072116,0.0095238095238095,0.0095238095238095,315,0,1,0.528320833573719,3,0
2,0.970950594454669,0.0243111831442464,0.0243111831442464,617,0,1,0.485475297227334,10,0
1,0.0,0.0384615384615385,0.0,78,0,1,0.0,9,0
1,0.0,0.0901639344262295,0.0573770491803279,244,0,1,0.0,4,0
12,2.80116308461109,0.0961489415965315,0.0298393267023718,3921,0,1,0.233430257050924,31,1
2,1.0,0.207605344295992,0.166495375128469,973,0,1,0.5,9,0
27,4.57969177895343,0.0054886685552407,0.0054886685552407,5648,0,23,0.169618214035312,26,0
1,0.0,0.0005988023952095,0.0005988023952095,1670,1,0,0.0,0,0
2,0.995727452084926,0.0122448979591837,0.0054421768707483,1470,0,1,0.497863726042463,18,0
3,1.38298392498452,0.0683760683760684,0.0759734093067426,1053,0,1,0.460994641661505,10,0
2,1.0,0.0007733952049497,0.0,2586,0,2,0.5,17,0
1,0.0,0.0223214285714286,0.0089285714285714,224,0,1,0.0,7,0
3,1.28664267971377,0.168147208121827,0.0323604060913706,1576,0,1,0.428880893237923,18,0
2,0.669181760026121,0.145579268292683,0.111280487804878,1312,0,1,0.33459088001306,16,0
1,0.0,0.0025906735751295,0.0025906735751295,386,0,1,0.0,9,0
2,1.0,0.0031956174389408,0.0013695503309746,4381,0,2,0.5,18,0
1,0.0,0.094017094017094,0.0427350427350427,117,1,1,0.0,8,0
2,1.0,0.0153846153846154,0.0153846153846154,130,1,1,0.5,7,0
1,0.0,1.0,0.0,173,0,1,0.0,7,1
2,0.811278124459133,0.0069156293222683,0.004149377593361,1446,0,1,0.405639062229566,4,1
1,0.0,0.0247747747747748,0.0833333333333333,444,0,1,0.0,11,1
7,1.99870416915587,0.121933085501859,0.0,1345,0,1,0.285529167022267,17,1
1,0.0,0.0047846889952153,0.0023923444976076,418,0,1,0.0,1,0
3,1.28960855834815,0.0941828254847645,0.0,361,1,1,0.429869519449384,19,0
5,2.08116896172503,0.104776579352851,0.0400616332819723,1298,1,2,0.416233792345006,16,0
4,1.89420960058768,0.168115942028985,0.0067632850241545,1035,1,1,0.473552400146919,17,0
1,0.0,0.0641025641025641,0.0641025641025641,78,0,1,0.0,4,0
3,1.04357066161878,0.319095477386935,0.0477386934673367,398,1,1,0.347856887206259,14,0
2,0.445693177722561,0.300970873786408,0.0129449838187702,309,0,1,0.222846588861281,15,0
1,0.0,0.0141509433962264,0.0141509433962264,212,0,1,0.0,8,0
21,4.09340827309073,0.0252989083347773,0.0095304106740599,5771,1,1,0.194924203480511,17,0
2,1.0,0.0067567567567567,0.0067567567567567,296,1,1,0.5,6,0
1,0.0,0.0014409221902017,0.0014409221902017,2082,0,1,0.0,7,0
1,0.0,0.002436053593179,0.002436053593179,821,0,0,0.0,0,0
10,2.49520046253049,0.217433414043584,0.0169491525423729,2065,1,2,0.249520046253049,27,1
1,0.0,0.0666666666666667,0.146666666666667,75,0,1,0.0,3,0
2,1.0,0.0148148148148148,0.0,135,0,2,0.5,10,0
1,0.0,0.735294117647059,0.661764705882353,68,0,1,0.0,7,0
1,0.0,0.0160642570281124,0.0160642570281124,498,0,1,0.0,8,0
25,3.25582096291188,0.0276710222905457,0.0730207532667179,2602,1,1,0.130232838516475,28,1
15,2.85842505210431,0.42092955276235,0.404267757965507,3421,0,1,0.190561670140288,20,1
4,1.50254675505779,0.072850487081745,0.0118593816179585,2361,0,1,0.375636688764448,16,1
3,1.15111355119388,0.173770491803279,0.0360655737704918,305,0,1,0.383704517064627,10,1
1,0.0,0.0010060362173038,0.0,994,0,1,0.0,8,0
6,2.41660790480999,0.0265519820493642,0.00037397157816,2674,0,1,0.402767984134998,11,0
3,1.52320357159405,0.0876095118898623,0.0337922403003755,799,0,1,0.507734523864682,9,1
1,0.0,0.0491071428571429,0.0044642857142857,224,0,1,0.0,9,0
1,0.0,0.0014634146341463,0.0004878048780487,2050,0,1,0.0,9,0
2,0.968461008760162,0.0602055800293686,0.0102790014684288,681,0,1,0.484230504380081,10,0
21,4.39231742277876,0.011214953271028,0.008411214953271,2140,1,1,0.209157972513274,5,0
1,0.0,0.0006226650062266,0.0006226650062266,1606,1,0,0.0,0,0
3,1.09463314452507,0.663602941176471,0.0018382352941176,544,0,1,0.364877714841691,16,0
7,1.76722930781708,0.0971896955503513,0.0179547228727557,2562,1,1,0.252461329688155,12,0
1,0.0,0.038961038961039,0.0173160173160173,231,0,1,0.0,8,0
3,0.54895443442504,0.136200716845878,0.014336917562724,558,1,2,0.182984811475013,13,1
1,0.0,0.39678510998308,0.351945854483926,1182,0,1,0.0,8,1
97,6.02062546172583,0.206918438590924,0.0057124722310377,18906,0,21,0.0620683037291322,110,1
1,0.0,0.0078125,0.0078125,128,0,1,0.0,8,0
4,1.59263349577695,0.0424628450106157,0.0424628450106157,471,0,1,0.398158373944239,11,0
14,3.08367191609428,0.0422411264300381,0.117336462305661,3409,0,4,0.22026227972102,20,0
2,0.11611507530477,0.96969696969697,0.0,66,0,1,0.0580575376523849,15,0
2,1.0,0.0017301038062283,0.0017301038062283,1156,0,1,0.5,10,0
1,0.0,0.0853658536585366,0.0528455284552846,246,0,1,0.0,10,0
2,0.974240833488976,0.0618811881188119,0.0235148514851485,808,0,1,0.487120416744488,16,0
5,1.52994726338009,0.145077720207254,0.0145077720207254,965,0,2,0.305989452676018,21,0
2,0.991076059838222,0.0362903225806452,0.0,248,0,1,0.495538029919111,9,0
1,0.0,0.0009398496240601,0.0,1064,0,1,0.0,9,0
2,0.999943507170797,0.365612648221344,0.0810276679841897,506,0,1,0.499971753585399,16,0
3,0.916118213778296,0.0475,0.015,400,0,1,0.305372737926099,9,0
51,4.6865232699717,0.0109046696303051,0.0480261408108211,26319,0,13,0.0918926131367,151,0
1,0.0,0.0049261083743842,0.0,203,0,1,0.0,9,0
2,0.0377501851767354,0.150641025641026,0.115384615384615,936,0,1,0.0188750925883677,15,0
1,0.0,0.0164473684210526,0.0039473684210526,1520,0,1,0.0,8,0
1,0.0,0.0011098779134295,0.0011098779134295,901,1,1,0.0,8,0
1,0.0,0.0321027287319422,0.0048154093097913,623,0,1,0.0,7,0
1,0.0,0.0036231884057971,0.0,1380,0,0,0.0,0,0
1,0.0,0.003003003003003,0.003003003003003,333,1,1,0.0,8,0
1,0.0,0.0037105751391465,0.0037105751391465,539,1,1,0.0,5,0
1,0.0,0.016304347826087,0.0,368,1,1,0.0,8,0
1,0.0,0.0224215246636771,0.031390134529148,446,0,1,0.0,7,0
2,0.91829583405449,0.0094637223974763,0.0094637223974763,317,1,1,0.459147917027245,4,0
3,0.704119433753937,0.334507042253521,0.0845070422535211,568,0,1,0.234706477917979,14,0
1,0.0,0.0036068530207394,0.0,1109,0,1,0.0,9,0
4,1.06343185756511,0.0340314136125654,0.0039267015706806,764,0,1,0.265857964391278,14,0
27,4.57969177895343,0.0058678780995646,0.0058678780995646,5283,0,23,0.169618214035312,26,0
1,0.0,0.000788643533123,0.000788643533123,1268,0,0,0.0,0,0
21,3.7658824096175,0.0420332355816227,0.0082545888997501,9207,0,1,0.179327733791309,19,1
2,0.574635697837679,0.017825311942959,0.0213903743315508,1122,0,1,0.28731784891884,7,0
2,0.813587108732739,0.988439306358382,0.0,173,0,1,0.406793554366369,9,0
104,5.8303156811679,0.0,203.1875,48,0,1,0.0560607277035375,180,0
6,1.35772042892093,0.133600534402138,0.0327321309285237,1497,0,4,0.226286738153488,36,0
1,0.0,0.020501138952164,0.0273348519362187,439,0,1,0.0,9,0
4,1.65395995119674,0.131578947368421,0.0131578947368421,380,0,1,0.413489987799184,9,0
1,0.0,0.0085470085470085,0.0085470085470085,117,0,1,0.0,1,0
1,0.0,0.0988835725677831,0.0063795853269537,627,0,1,0.0,7,0
2,1.0,0.0056737588652482,0.0,705,0,1,0.5,9,0
9,1.62180792133867,0.0819256756756757,0.0239301801801802,3552,0,1,0.180200880148741,18,1
1,0.0,0.0006009615384615,0.0006009615384615,1664,0,0,0.0,0,0
2,0.88836302338456,0.0807291666666667,0.0299479166666667,768,0,2,0.44418151169228,17,0
7,2.44682156616241,0.0346715328467153,0.0186131386861314,2740,1,3,0.349545938023202,36,0
2,0.20245485905941,0.461678832116788,0.0,548,0,1,0.101227429529705,14,0
10,2.83970538127978,0.444260256941567,0.0120182345627849,2413,0,1,0.283970538127978,20,1
6,2.19646995191043,0.0059689614007162,0.0019896538002387,5026,0,2,0.366078325318404,18,0
1,0.0,0.0202429149797571,0.0202429149797571,247,1,1,0.0,9,0
6,1.4720154994417,0.0369526702100734,0.0103771197165275,3951,0,1,0.245335916573617,21,1
3,1.19685500941523,0.353421859039837,0.076608784473953,979,0,1,0.398951669805076,6,0
3,1.3367537551555,0.008686210640608,0.0640608034744843,921,1,1,0.445584585051834,8,0
7,2.64498570371446,0.236012207527976,0.0040691759918616,983,0,1,0.377855100530637,11,1
1,0.0,0.0014134275618374,0.0007067137809187,1415,0,1,0.0,9,0
1,0.0,1.0,0.0,55,0,1,0.0,8,0
5,1.57049250503913,0.267892976588629,0.0464882943143813,2990,0,1,0.314098501007827,16,0
4,1.60211731324999,0.491372226787182,0.0,1217,0,1,0.400529328312498,8,0
2,0.402179190202273,0.0298913043478261,0.0380434782608696,368,0,1,0.201089595101136,9,0
1,0.0,0.0452876376988984,0.0024479804161566,817,0,1,0.0,8,1
1,0.0,0.195121951219512,0.146341463414634,41,0,1,0.0,4,0
1,0.0,0.0021645021645021,0.0032467532467532,924,0,1,0.0,9,0
2,0.56996137604035,0.11968085106383,0.0186170212765957,376,1,2,0.284980688020175,16,0
1,0.0,0.325842696629214,0.303370786516854,89,0,1,0.0,9,0
3,1.02303706553288,0.0538116591928251,0.0403587443946188,446,0,1,0.341012355177627,8,1
2,0.742487569542124,0.0306748466257669,0.0858895705521472,163,1,1,0.371243784771062,8,0
6,1.97612677658582,0.479080730701237,0.0878020035356512,1697,0,1,0.329354462764303,8,1
2,0.453716339186945,0.0076481835564053,0.0325047801147228,523,1,1,0.226858169593472,3,0
2,0.994485462483463,0.0558766859344894,0.0102761721258831,1557,0,1,0.497242731241732,14,0
1,0.0,0.0677083333333333,0.0208333333333333,192,0,1,0.0,8,0
42,5.37975312679512,0.0034730635651401,0.0034730635651401,12381,0,37,0.128089360161789,41,0
33,4.59883831253221,0.930967897658701,0.930002413709872,4143,0,6,0.1393587367434,41,1
1,0.0,0.0298507462686567,0.0298507462686567,201,0,1,0.0,8,0
7,2.72776489263265,0.0323101777059774,0.0043080236941303,1857,0,1,0.389680698947522,9,1
2,0.29747224891929,0.0182370820668693,0.0972644376899696,329,0,1,0.148736124459645,5,0
1,0.0,0.006578947368421,0.006578947368421,304,0,1,0.0,1,0
9,2.78134278497262,0.0883785664578984,0.0219206680584551,2874,0,8,0.30903808721918,13,0
1,0.0,0.0,0.0,0,0,1,0.0,6,0
267,7.42424456067938,0.519826704374511,0.589024610385703,16619,0,1,0.0278061594032936,59,0
1,0.0,0.0007501875468867,0.0007501875468867,1333,0,0,0.0,0,0
1,0.0,0.003030303030303,0.003030303030303,330,1,1,0.0,8,0
94,5.36695778053635,0.0106621493697374,0.0978028000597878,40142,1,10,0.0570952955376208,103,0
11,2.70705965261783,0.0884466556108347,0.0295743504698729,3618,0,1,0.246096332056167,19,1
1,0.0,0.0246913580246914,0.0,243,0,1,0.0,9,0
1,0.0,0.99,0.0,100,0,1,0.0,7,1
4,1.48383170684469,0.0026475037821482,0.0026475037821482,2644,0,3,0.370957926711172,6,0
1,0.0,0.000653167864141,0.000653167864141,1531,0,0,0.0,0,0
1,0.0,0.0095923261390887,0.0047961630695443,417,0,1,0.0,9,0
2,0.942683189255492,0.007020757020757,0.0006105006105006,3276,0,2,0.471341594627746,18,0
1,0.0,0.08,0.08,100,0,1,0.0,9,0
1,0.0,0.350649350649351,0.012987012987013,77,0,1,0.0,8,0
1,0.0,0.0406320541760722,0.0158013544018059,443,0,1,0.0,8,0
25,3.02144048943233,0.769128029002099,0.001717229536348,5241,0,2,0.120857619577293,25,0
2,0.222284830685688,0.0278606965174129,0.0,1005,0,1,0.111142415342844,16,0
2,0.863120568566631,0.0032102728731942,0.0005350454788657,1869,0,1,0.431560284283315,11,0
3,1.22439444540599,0.0061418202121719,0.0039084310441094,1791,1,2,0.408131481801995,19,0
14,2.64013227493791,0.0788166214995483,0.0885275519421861,4428,0,1,0.188580876781279,10,1
1,0.0,0.315217391304348,0.0,92,0,1,0.0,8,0
1,0.0,0.0391993327773144,0.0467055879899917,1199,0,1,0.0,1,0
1,0.0,0.0163132137030995,0.0130505709624796,613,1,1,0.0,10,0
11,2.91999032132115,0.0233551977738024,0.0082488570860663,10062,0,1,0.26545366557465,10,0
5,1.7507264614631,0.0711847879083374,0.0185275475377864,2051,0,2,0.35014529229262,5,1
2,1.0,0.0070671378091872,0.0,283,0,1,0.5,4,0
4,1.12426527258041,0.20845396641575,0.0063694267515923,1727,0,1,0.281066318145102,18,0
1,0.0,0.075,0.08,200,0,1,0.0,4,0
1,0.0,0.230769230769231,0.0989010989010989,91,0,1,0.0,8,0
1,0.0,0.990740740740741,0.0,108,0,1,0.0,9,0
1,0.0,0.191011235955056,0.101123595505618,89,1,1,0.0,9,1
7,2.45097038575719,0.6286701208981,0.0,579,0,1,0.350138626536742,23,1
1,0.0,0.00048828125,0.00048828125,2048,0,1,0.0,8,0
1,0.0,0.0005903187721369,0.0005903187721369,1694,0,0,0.0,0,0
1,0.0,0.0178571428571429,0.0,56,0,1,0.0,4,0
2,0.332286630221615,0.0594947025264874,0.0004074979625101,2454,1,2,0.166143315110808,17,0
5,0.65973624015048,0.0705999337089824,0.0033145508783559,3017,0,3,0.131947248030096,27,0
1,0.0,0.0260336906584992,0.0122511485451761,653,1,1,0.0,4,0
2,0.183122068301373,0.972972972972973,0.0,37,0,1,0.0915610341506864,18,0
1,0.0,0.0506912442396313,0.0,217,0,1,0.0,4,0
2,0.0,0.0,0.0,0,0,0,0.0,0,0
1,0.0,0.008130081300813,0.008130081300813,123,1,1,0.0,6,0
12,3.39645820293011,0.0264031883095317,0.0008302889405513,6022,0,2,0.283038183577509,25,0
29,4.85798099512757,0.0040582143856703,0.0040582143856703,7146,0,24,0.167516586038882,28,0
21,4.39231742277876,0.429086538461538,0.0,832,0,3,0.209157972513274,13,0
2,0.394300237927475,0.177777777777778,0.0722222222222222,360,0,1,0.197150118963737,14,0
4,1.2829865229208,0.27831715210356,0.0064724919093851,1236,0,1,0.3207466307302,18,0
22,4.10496572064718,0.108713522400329,0.0382244143033292,4866,0,1,0.186589350938508,12,1
1,0.0,0.0723684210526316,0.0197368421052632,152,0,1,0.0,8,0
9,3.01110205833496,0.0249433106575964,0.0003779289493575,2646,0,3,0.334566895370551,27,0
2,0.932111567616675,0.0069478908188585,0.0044665012406947,2015,0,1,0.466055783808337,1,0
93,5.17275582621103,0.0630727260008861,0.0096299577960687,42887,0,18,0.0556210303893659,203,0
1,0.0,0.0059171597633136,0.0059171597633136,169,0,1,0.0,9,1
2,0.491237341824333,0.103810775295664,0.0065703022339027,761,0,1,0.245618670912167,14,0
2,0.281193796432043,0.009090909090909,0.0064393939393939,2640,0,1,0.140596898216021,1,0
5,1.44135008521563,0.0032,0.04,625,0,1,0.288270017043126,9,0
6,2.12680989831764,0.0,2.75974025974026,154,0,1,0.354468316386273,17,0
2,0.159350062685634,0.010443864229765,0.0120104438642298,1915,1,2,0.0796750313428172,14,0
4,1.91829583405449,0.0188976377952756,0.0,635,0,1,0.479573958513622,9,0
49,4.19002643713331,0.0861699895068206,0.0153200419727177,23825,0,10,0.0855107436149655,116,0
5,1.72414326239282,0.0997304582210243,0.0947246823257605,2597,0,2,0.344828652478564,12,0
1,0.0,0.126506024096386,0.0,166,0,1,0.0,7,0
1,0.0,0.0006906077348066,0.0006906077348066,1448,1,1,0.0,9,0
26,3.73396493784339,0.122191621974199,0.0533410639223076,6899,0,1,0.1436140360709,19,1
2,0.394971761844446,0.676744186046512,0.0093023255813953,430,0,2,0.197485880922223,18,1
1,0.0,0.0055401662049861,0.0110803324099723,361,0,1,0.0,9,0
1,0.0,0.0209424083769634,0.0083769633507853,955,1,1,0.0,8,0
1,0.0,0.0014836795252225,0.0029673590504451,674,1,1,0.0,8,0
1,0.0,0.0101156069364162,0.0067437379576107,2076,1,1,0.0,7,0
34,3.97976514362246,0.214608588452846,0.0983151838915143,9734,1,2,0.117051915988896,30,1
12,3.50325833477565,0.0112289457267623,0.0112289457267623,1603,0,1,0.291938194564637,4,0
1,0.0,0.834905660377358,0.759433962264151,212,0,1,0.0,8,0
1,0.0,0.0204081632653061,0.0204081632653061,49,0,1,0.0,9,0
3,0.942405133277978,0.001781261132882,0.0085500534378339,2807,0,2,0.314135044425993,16,0
1,0.0,0.0364963503649635,0.0291970802919708,137,1,1,0.0,9,0
6,1.3802752509205,0.109635974304069,0.0145610278372591,2335,1,1,0.230045875153417,24,1
1,0.0,0.0068259385665529,0.0409556313993174,293,0,1,0.0,1,0
1,0.0,0.129411764705882,0.388235294117647,85,1,1,0.0,9,0
3,1.12568662866171,0.130050505050505,0.0,792,0,1,0.37522887622057,16,0
3,1.18393417968881,0.539473684210526,0.0394736842105263,380,1,2,0.394644726562938,19,0
1,0.0,0.0694444444444444,0.0416666666666667,72,0,1,0.0,8,0
4,1.0631062648922,0.0347003154574132,0.0583596214511041,634,0,1,0.265776566223049,9,0
1,0.0,0.0030663089306247,0.0019164430816404,2609,0,1,0.0,7,0
1,0.0,0.0410958904109589,0.0547945205479452,73,0,1,0.0,9,0
1,0.0,0.266968325791855,0.230769230769231,221,0,1,0.0,8,0
1,0.0,0.0064102564102564,0.0,468,0,1,0.0,9,0
1,0.0,0.0040733197556008,0.0040733197556008,491,0,1,0.0,8,0
1,0.0,0.0,0.0012048192771084,830,0,1,0.0,10,0
6,2.35888695248799,0.334939759036145,0.072289156626506,830,0,1,0.393147825414665,9,1
1,0.0,0.0011750881316098,0.0011750881316098,851,0,1,0.0,9,0
4,1.41808638291955,0.0964526531808854,0.0152447962474348,3411,0,2,0.354521595729887,16,1
1,0.0,0.0,0.0,0,0,1,0.0,8,0
4,0.985322082971172,0.291139240506329,0.0210970464135021,237,0,1,0.246330520742793,12,0
